"","X","brand","model","year","price","transmission","fuelType","engineSize","kmpl","kilometraggio"
"21041",79918,"Vauxhall"," Corsa",2013,5449.68,"Manual","Petrol",1.4,18.1145374449339,57843
"21042",79919,"Vauxhall"," Corsa",2016,6554,"Manual","Petrol",1.4,19.5242290748899,46189
"21043",79920,"Vauxhall"," Corsa",2014,5220,"Manual","Petrol",1,19.5242290748899,35973
"21044",79921,"Vauxhall"," Corsa",2016,8114.2,"Manual","Petrol",1.4,19.5242290748899,59619
"21045",79922,"Vauxhall"," Corsa",2016,7516.8,"Manual","Petrol",1.4,19.5242290748899,19550
"21046",79923,"Vauxhall"," Corsa",2016,7915.84,"Manual","Petrol",1.4,19.136563876652,75235
"21047",79924,"Vauxhall"," Corsa",2020,18557.68,"Manual","Petrol",1.2,18.431718061674,16
"21048",79925,"Vauxhall"," Corsa",2020,19717.68,"Manual","Petrol",1.2,18.431718061674,16
"21049",79926,"Vauxhall"," Corsa",2016,8697.68,"Manual","Petrol",1.4,19.5242290748899,29958
"21050",79927,"Vauxhall"," Corsa",2019,12757.68,"Manual","Petrol",1.4,15.7885462555066,12547
"21051",79928,"Vauxhall"," Corsa",2017,8117.68,"Manual","Petrol",1.4,19.5242290748899,72307
"21052",79929,"Vauxhall"," Corsa",2017,7529.56,"Manual","Petrol",1.4,19.5242290748899,54078
"21053",79930,"Vauxhall"," Corsa",2019,12942.12,"Manual","Petrol",1.4,15.7885462555066,160
"21054",79931,"Vauxhall"," Corsa",2019,12757.68,"Manual","Petrol",1.4,15.7885462555066,8974
"21055",79932,"Vauxhall"," Corsa",2016,8117.68,"Manual","Petrol",1.4,19.5242290748899,44022
"21056",79933,"Vauxhall"," Corsa",2017,8118.84,"Manual","Petrol",1.4,19.5242290748899,65286
"21057",79934,"Vauxhall"," Corsa",2020,19717.68,"Manual","Petrol",1.2,18.431718061674,16
"21058",79935,"Vauxhall"," Corsa",2015,7401.96,"Manual","Petrol",1.2,18.431718061674,47675
"21059",79936,"Vauxhall"," Corsa",2018,9046.84,"Manual","Petrol",1.4,19.5242290748899,25325
"21060",79937,"Vauxhall"," Corsa",2018,8698.84,"Manual","Petrol",1.4,19.5242290748899,39603
"21061",79938,"Vauxhall"," Corsa",2016,9858.84,"Manual","Petrol",1.4,19.1718061674009,38826
"21062",79939,"Vauxhall"," Corsa",2017,8626.92,"Manual","Petrol",1.4,19.5242290748899,36466
"21063",79940,"Vauxhall"," Corsa",2018,10092,"Manual","Petrol",1.4,19.136563876652,11762
"21064",79941,"Vauxhall"," Corsa",2015,7899.6,"Manual","Petrol",1.4,19.5242290748899,29570
"21065",79942,"Vauxhall"," Corsa",2016,8862.4,"Manual","Petrol",1.4,19.5242290748899,29470
"21066",79943,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,1867
"21067",79944,"Vauxhall"," Corsa",2019,12168.4,"Manual","Petrol",1.4,15.3303964757709,1915
"21068",79945,"Vauxhall"," Corsa",2018,9860,"Manual","Petrol",1.4,15.3303964757709,13600
"21069",79946,"Vauxhall"," Corsa",2019,10683.6,"Manual","Petrol",1.4,15.3303964757709,10024
"21070",79947,"Vauxhall"," Corsa",2017,9162.84,"Manual","Petrol",1.4,19.5242290748899,31624
"21071",79948,"Vauxhall"," Corsa",2019,12758.84,"Manual","Petrol",1.4,15.3303964757709,4936
"21072",79949,"Vauxhall"," Corsa",2017,8118.84,"Manual","Petrol",1.4,19.136563876652,41034
"21073",79950,"Vauxhall"," Corsa",2016,8118.84,"Manual","Petrol",1.4,19.136563876652,61853
"21074",79951,"Vauxhall"," Corsa",2014,5798.84,"Manual","Petrol",1.2,18.1145374449339,44584
"21075",79952,"Vauxhall"," Corsa",2017,8118.84,"Manual","Petrol",1.4,19.5242290748899,44246
"21076",79953,"Vauxhall"," Corsa",2015,7886.84,"Manual","Petrol",1.4,19.136563876652,44000
"21077",79954,"Vauxhall"," Corsa",2018,9162.84,"Manual","Petrol",1.4,19.5242290748899,24038
"21078",79955,"Vauxhall"," Corsa",2018,8932,"Manual","Petrol",1.4,19.5242290748899,25419
"21079",79956,"Vauxhall"," Corsa",2017,8990,"Manual","Petrol",1.4,19.5242290748899,27200
"21080",79957,"Vauxhall"," Corsa",2018,12410.84,"Automatic","Petrol",1.4,14.0264317180617,27035
"21081",79958,"Vauxhall"," Corsa",2019,9222,"Manual","Petrol",1.4,15.3303964757709,13266
"21082",79959,"Vauxhall"," Corsa",2018,9046.84,"Manual","Petrol",1.4,19.5242290748899,16472
"21083",79960,"Vauxhall"," Corsa",2018,10092,"Manual","Petrol",1.4,15.3303964757709,30056
"21084",79961,"Vauxhall"," Corsa",2016,10434.2,"Automatic","Petrol",1.4,16.8810572687225,20197
"21085",79962,"Vauxhall"," Corsa",2018,10786.84,"Manual","Petrol",1.4,15.3303964757709,11357
"21086",79963,"Vauxhall"," Corsa",2016,8118.84,"Manual","Petrol",1.4,19.5242290748899,27578
"21087",79964,"Vauxhall"," Corsa",2018,10324,"Manual","Petrol",1.4,15.3303964757709,15976
"21088",79965,"Vauxhall"," Corsa",2016,9336.84,"Manual","Petrol",1.4,19.1718061674009,45202
"21089",79966,"Vauxhall"," Corsa",2017,7886.84,"Manual","Petrol",1.4,19.5242290748899,45669
"21090",79967,"Vauxhall"," Corsa",2017,7770.84,"Manual","Petrol",1.4,19.5242290748899,68986
"21091",79968,"Vauxhall"," Corsa",2018,12261.2,"Automatic","Petrol",1.4,14.0264317180617,12621
"21092",79969,"Vauxhall"," Corsa",2019,12758.84,"Manual","Petrol",1.4,15.7885462555066,9440
"21093",79970,"Vauxhall"," Corsa",2019,9106,"Manual","Petrol",1.4,15.3303964757709,17262
"21094",79971,"Vauxhall"," Corsa",2019,9222,"Manual","Petrol",1.4,15.3303964757709,13218
"21095",79972,"Vauxhall"," Corsa",2018,9048,"Manual","Petrol",1.4,19.5242290748899,17774
"21096",79973,"Vauxhall"," Corsa",2018,10440,"Manual","Petrol",1.4,19.136563876652,26774
"21097",79974,"Vauxhall"," Corsa",2017,8698.84,"Manual","Petrol",1.4,19.5242290748899,30454
"21098",79975,"Vauxhall"," Corsa",2015,7654.84,"Manual","Petrol",1.4,19.5242290748899,53074
"21099",79976,"Vauxhall"," Corsa",2018,9858.84,"Manual","Petrol",1.4,15.3303964757709,20000
"21100",79977,"Vauxhall"," Corsa",2018,9742.84,"Manual","Petrol",1.4,15.3303964757709,27018
"21101",79978,"Vauxhall"," Corsa",2017,6958.84,"Manual","Petrol",1.4,19.5242290748899,70989
"21102",79979,"Vauxhall"," Corsa",2017,8698.84,"Manual","Petrol",1.4,19.5242290748899,18738
"21103",79980,"Vauxhall"," Corsa",2018,8930.84,"Manual","Petrol",1.4,19.5242290748899,27520
"21104",79981,"Vauxhall"," Corsa",2018,10438.84,"Manual","Petrol",1.4,15.3303964757709,16462
"21105",79982,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,2549
"21106",79983,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,795
"21107",79984,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21108",79985,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21109",79986,"Vauxhall"," Corsa",2019,10219.6,"Manual","Petrol",1.4,15.3303964757709,9912
"21110",79987,"Vauxhall"," Corsa",2018,10092,"Manual","Petrol",1.4,19.136563876652,10338
"21111",79988,"Vauxhall"," Corsa",2018,10092,"Manual","Petrol",1.4,19.136563876652,11866
"21112",79989,"Vauxhall"," Corsa",2018,10092,"Manual","Petrol",1.4,19.136563876652,12947
"21113",79990,"Vauxhall"," Corsa",2018,10092,"Manual","Petrol",1.4,19.136563876652,16851
"21114",79991,"Vauxhall"," Corsa",2019,10090.84,"Manual","Petrol",1.4,15.3303964757709,25352
"21115",79992,"Vauxhall"," Corsa",2017,8346.2,"Manual","Petrol",1.4,19.5242290748899,18680
"21116",79993,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,11456
"21117",79994,"Vauxhall"," Corsa",2016,8466.84,"Manual","Petrol",1.4,19.136563876652,44000
"21118",79995,"Vauxhall"," Corsa",2013,4866.2,"Manual","Petrol",1,19.5242290748899,62941
"21119",79996,"Vauxhall"," Corsa",2016,7482,"Manual","Petrol",1.4,19.5242290748899,52000
"21120",79997,"Vauxhall"," Corsa",2015,5794.2,"Manual","Petrol",1.2,18.784140969163,73600
"21121",79998,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,15242
"21122",79999,"Vauxhall"," Corsa",2018,9950.48,"Manual","Petrol",1.4,15.3303964757709,21339
"21123",80000,"Vauxhall"," Corsa",2016,6926.36,"Manual","Petrol",1.2,18.784140969163,43765
"21124",80001,"Vauxhall"," Corsa",2019,10875,"Manual","Petrol",1.4,15.3303964757709,13154
"21125",80002,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,14662
"21126",80003,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,14037
"21127",80004,"Vauxhall"," Corsa",2019,11588.4,"Manual","Petrol",1.4,15.3303964757709,160
"21128",80005,"Vauxhall"," Corsa",2016,8495.84,"Manual","Petrol",1.4,19.5242290748899,43104
"21129",80006,"Vauxhall"," Corsa",2019,9929.6,"Manual","Petrol",1.4,15.3303964757709,12182
"21130",80007,"Vauxhall"," Corsa",2019,10138.4,"Manual","Petrol",1.4,15.3303964757709,3763
"21131",80008,"Vauxhall"," Corsa",2019,9999.2,"Manual","Petrol",1.4,15.3303964757709,8600
"21132",80009,"Vauxhall"," Corsa",2017,8814.84,"Manual","Petrol",1.4,19.5242290748899,29610
"21133",80010,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,10976
"21134",80011,"Vauxhall"," Corsa",2016,8085.2,"Manual","Diesel",1.3,29.2863436123348,63086
"21135",80012,"Vauxhall"," Corsa",2019,11588.4,"Manual","Petrol",1.4,15.3303964757709,160
"21136",80013,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21137",80014,"Vauxhall"," Corsa",2019,11588.4,"Manual","Petrol",1.4,15.3303964757709,160
"21138",80015,"Vauxhall"," Corsa",2018,9974.84,"Manual","Diesel",1.3,25.5154185022026,36426
"21139",80016,"Vauxhall"," Corsa",2018,9162.84,"Manual","Petrol",1.4,19.5242290748899,24542
"21140",80017,"Vauxhall"," Corsa",2017,8698.84,"Manual","Petrol",1.4,19.5242290748899,29387
"21141",80018,"Vauxhall"," Corsa",2017,9278.84,"Manual","Petrol",1.4,19.136563876652,28701
"21142",80019,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21143",80020,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21144",80021,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21145",80022,"Vauxhall"," Corsa",2015,6921.72,"Manual","Petrol",1.4,19.5242290748899,45394
"21146",80023,"Vauxhall"," Corsa",2017,8839.2,"Manual","Petrol",1.4,19.5242290748899,28038
"21147",80024,"Vauxhall"," Corsa",2017,12169.56,"Automatic","Petrol",1.4,16.8810572687225,39883
"21148",80025,"Vauxhall"," Corsa",2014,5452,"Manual","Petrol",1.2,18.1145374449339,52096
"21149",80026,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,12638
"21150",80027,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,13757
"21151",80028,"Vauxhall"," Corsa",2018,10730,"Manual","Petrol",1.4,15.3303964757709,13797
"21152",80029,"Vauxhall"," Corsa",2018,9500.4,"Manual","Petrol",1.4,19.136563876652,29762
"21153",80030,"Vauxhall"," Corsa",2018,9593.2,"Manual","Petrol",1.4,19.136563876652,17934
"21154",80031,"Vauxhall"," Corsa",2019,14407.2,"Manual","Petrol",1.4,15.3303964757709,20734
"21155",80032,"Vauxhall"," Corsa",2020,20877.68,"Manual","Diesel",1.5,24.8810572687225,16
"21156",80033,"Vauxhall"," Corsa",2020,20297.68,"Manual","Petrol",1.2,18.431718061674,16
"21157",80034,"Vauxhall"," Corsa",2020,18557.68,"Manual","Petrol",1.2,18.431718061674,83
"21158",80035,"Vauxhall"," Corsa",2020,19717.68,"Manual","Petrol",1.2,18.431718061674,16
"21159",80036,"Vauxhall"," Corsa",2019,12177.68,"Manual","Petrol",1.4,15.3303964757709,595
"21160",80037,"Vauxhall"," Corsa",2020,18557.68,"Manual","Petrol",1.2,18.431718061674,16
"21161",80038,"Vauxhall"," Corsa",2019,11808.8,"Manual","Petrol",1.4,15.3303964757709,3645
"21162",80039,"Vauxhall"," Corsa",2017,13247.2,"Automatic","Petrol",1.4,16.5991189427313,10222
"21163",80040,"Vauxhall"," Corsa",2016,9274.2,"Manual","Petrol",1.4,19.5242290748899,20538
"21164",80041,"Vauxhall"," Corsa",2018,9749.8,"Manual","Petrol",1.4,19.5242290748899,27589
"21165",80042,"Vauxhall"," Corsa",2016,6949.56,"Manual","Petrol",1.4,19.5242290748899,42458
"21166",80043,"Vauxhall"," Corsa",2019,12870.2,"Manual","Petrol",1.4,15.7885462555066,13354
"21167",80044,"Vauxhall"," Corsa",2014,7305.68,"Manual","Petrol",1.2,18.1145374449339,28690
"21168",80045,"Vauxhall"," Corsa",2013,4750.2,"Manual","Petrol",1.2,18.1145374449339,81600
"21169",80046,"Vauxhall"," Corsa",2019,12177.68,"Manual","Petrol",1.4,15.3303964757709,15666
"21170",80047,"Vauxhall"," Corsa",2013,4985.68,"Manual","Petrol",1.2,18.1145374449339,66544
"21171",80048,"Vauxhall"," Corsa",2019,12177.68,"Manual","Petrol",1.4,15.3303964757709,12634
"21172",80049,"Vauxhall"," Corsa",2013,4637.68,"Manual","Petrol",1.2,18.1145374449339,77774
"21173",80050,"Vauxhall"," Corsa",2019,12409.68,"Manual","Petrol",1.4,15.7885462555066,2973
"21174",80051,"Vauxhall"," Corsa",2017,9277.68,"Manual","Petrol",1.4,19.136563876652,59637
"21175",80052,"Vauxhall"," Corsa",2016,11597.68,"Automatic","Petrol",1.4,16.8810572687225,24427
"21176",80053,"Vauxhall"," Corsa",2020,19717.68,"Manual","Petrol",1.2,18.431718061674,16
"21177",80054,"Vauxhall"," Corsa",2020,18557.68,"Manual","Petrol",1.2,18.431718061674,16
"21178",80055,"Vauxhall"," Corsa",2020,20297.68,"Manual","Petrol",1.2,18.431718061674,16
"21179",80056,"Vauxhall"," Corsa",2020,16237.68,"Manual","Petrol",1.2,18.431718061674,16
"21180",80057,"Vauxhall"," Corsa",2017,8114.2,"Manual","Petrol",1.4,19.5242290748899,56045
"21181",80058,"Vauxhall"," Corsa",2013,8117.68,"Automatic","Petrol",1.4,15.7885462555066,24211
"21182",80059,"Vauxhall"," Corsa",2014,5794.2,"Manual","Petrol",1.2,18.1145374449339,86138
"21183",80060,"Vauxhall"," Corsa",2015,8711.6,"Manual","Petrol",1.2,18.784140969163,38976
"21184",80061,"Vauxhall"," Corsa",2017,8697.68,"Manual","Petrol",1.4,19.136563876652,44082
"21185",80062,"Vauxhall"," Corsa",2019,11594.2,"Manual","Petrol",1.4,15.3303964757709,15707
"21186",80063,"Vauxhall"," Corsa",2019,12754.2,"Manual","Petrol",1.4,15.7885462555066,8000
"21187",80064,"Vauxhall"," Corsa",2019,11594.2,"Manual","Petrol",1.4,15.7885462555066,8477
"21188",80065,"Vauxhall"," Corsa",2017,9268.4,"Manual","Petrol",1.4,19.5242290748899,35221
"21189",80066,"Vauxhall"," Corsa",2016,9604.8,"Manual","Petrol",1.4,19.5242290748899,23466
"21190",80067,"Vauxhall"," Corsa",2018,9396,"Manual","Petrol",1.4,19.136563876652,24677
"21191",80068,"Vauxhall"," Corsa",2015,7306.84,"Manual","Petrol",1.2,18.431718061674,35200
"21192",80069,"Vauxhall"," Corsa",2017,8700,"Manual","Petrol",1.4,19.5242290748899,37675
"21193",80070,"Vauxhall"," Corsa",2015,7529.56,"Manual","Petrol",1.4,19.5242290748899,74107
"21194",80071,"Vauxhall"," Corsa",2015,7830,"Manual","Petrol",1.4,19.5242290748899,43266
"21195",80072,"Vauxhall"," Corsa",2016,8767.28,"Manual","Petrol",1.4,19.5242290748899,53019
"21196",80073,"Vauxhall"," Corsa",2017,8457.56,"Manual","Petrol",1.4,19.136563876652,57939
"21197",80074,"Vauxhall"," Corsa",2018,12870.2,"Automatic","Petrol",1.4,16.8810572687225,14130
"21198",80075,"Vauxhall"," Corsa",2015,6948.4,"Manual","Petrol",1.4,19.5242290748899,75061
"21199",80076,"Vauxhall"," Corsa",2018,11008.4,"Manual","Petrol",1.4,15.3303964757709,15230
"21200",80077,"Vauxhall"," Corsa",2016,8398.4,"Manual","Petrol",1.4,19.136563876652,37638
"21201",80078,"Vauxhall"," Corsa",2016,9674.4,"Manual","Petrol",1.4,19.5242290748899,9629
"21202",80079,"Vauxhall"," Corsa",2014,7180.4,"Manual","Petrol",1.4,19.136563876652,47904
"21203",80080,"Vauxhall"," Corsa",2016,8334.6,"Manual","Petrol",1.4,19.136563876652,36800
"21204",80081,"Vauxhall"," Corsa",2016,11945.68,"Automatic","Petrol",1.4,16.8810572687225,1562
"21205",80082,"Vauxhall"," Corsa",2018,10080.4,"Manual","Petrol",1.4,19.5242290748899,14381
"21206",80083,"Vauxhall"," Corsa",2020,19717.68,"Manual","Petrol",1.2,18.431718061674,16
"21207",80084,"Vauxhall"," Corsa",2020,19717.68,"Manual","Petrol",1.2,18.431718061674,16
"21208",80085,"Vauxhall"," Corsa",2019,12284.4,"Manual","Petrol",1.4,15.7885462555066,8
"21209",80086,"Vauxhall"," Corsa",2017,6948.4,"Manual","Petrol",1.4,19.5242290748899,50048
"21210",80087,"Vauxhall"," Corsa",2019,12284.4,"Manual","Petrol",1.4,15.7885462555066,12117
"21211",80088,"Vauxhall"," Corsa",2017,9088.6,"Manual","Petrol",1.4,19.5242290748899,37256
"21212",80089,"Vauxhall"," Corsa",2018,11115.12,"Manual","Petrol",1.4,15.3303964757709,7128
"21213",80090,"Vauxhall"," Corsa",2018,9854.2,"Manual","Petrol",1.4,15.3303964757709,25085
"21214",80091,"Vauxhall"," Corsa",2014,6142.2,"Manual","Petrol",1.4,18.1145374449339,64000
"21215",80092,"Vauxhall"," Corsa",2015,7302.2,"Manual","Petrol",1.4,19.5242290748899,88000
"21216",80093,"Vauxhall"," Corsa",2019,12180,"Manual","Petrol",1.4,15.3303964757709,10019
"21217",80094,"Vauxhall"," Corsa",2016,6670,"Manual","Petrol",1.4,19.5242290748899,96886
"21218",80095,"Vauxhall"," Corsa",2016,8108.4,"Manual","Petrol",1.4,19.5242290748899,24069
"21219",80096,"Vauxhall"," Corsa",2017,9686,"Manual","Petrol",1.4,19.5242290748899,9544
"21220",80097,"Vauxhall"," Corsa",2016,7946,"Manual","Petrol",1.4,19.136563876652,67637
"21221",80098,"Vauxhall"," Corsa",2019,11588.4,"Manual","Petrol",1.4,15.7885462555066,7291
"21222",80099,"Vauxhall"," Corsa",2019,12733.32,"Manual","Petrol",1.4,15.3303964757709,6
"21223",80100,"Vauxhall"," Corsa",2013,5766.36,"Manual","Petrol",1.2,18.1145374449339,72155
"21224",80101,"Vauxhall"," Corsa",2019,12754.2,"Manual","Petrol",1.4,15.7885462555066,8000
"21225",80102,"Vauxhall"," Corsa",2019,11942.2,"Automatic","Petrol",1.4,14.0264317180617,9165
"21226",80103,"Vauxhall"," Corsa",2017,8926.2,"Manual","Petrol",1.4,19.5242290748899,42901
"21227",80104,"Vauxhall"," Corsa",2019,12754.2,"Manual","Petrol",1.4,15.7885462555066,4480
"21228",80105,"Vauxhall"," Corsa",2016,8693.04,"Manual","Petrol",1.4,19.5242290748899,63986
"21229",80106,"Vauxhall"," Corsa",2014,5591.2,"Manual","Petrol",1.2,18.1145374449339,50462
"21230",80107,"Vauxhall"," Corsa",2017,9280,"Manual","Petrol",1.4,19.5242290748899,34878
"21231",80108,"Vauxhall"," Corsa",2016,12760,"Automatic","Petrol",1.4,16.8810572687225,27318
"21232",80109,"Vauxhall"," Corsa",2016,12760,"Automatic","Petrol",1.4,16.8810572687225,5304
"21233",80110,"Vauxhall"," Corsa",2019,11600,"Manual","Petrol",1.4,15.3303964757709,11192
"21234",80111,"Vauxhall"," Corsa",2017,12325,"Manual","Petrol",1.4,17.4801762114537,22494
"21235",80112,"Vauxhall"," Corsa",2016,8756.84,"Manual","Diesel",1.3,31.1189427312775,61830
"21236",80113,"Vauxhall"," Corsa",2016,7657.16,"Manual","Petrol",1.4,19.5242290748899,68011
"21237",80114,"Vauxhall"," Corsa",2015,6570.24,"Manual","Petrol",1.4,19.5242290748899,100030
"21238",80115,"Vauxhall"," Corsa",2016,9860,"Manual","Diesel",1.3,31.1189427312775,20776
"21239",80116,"Vauxhall"," Corsa",2017,9442.4,"Manual","Petrol",1.4,19.136563876652,37190
"21240",80117,"Vauxhall"," Corsa",2015,10150,"Automatic","Petrol",1.4,16.8810572687225,30728
"21241",80118,"Vauxhall"," Corsa",2013,6380,"Manual","Petrol",1.4,18.1145374449339,56725
"21242",80119,"Vauxhall"," Corsa",2016,8120,"Manual","Petrol",1.4,19.5242290748899,94851
"21243",80120,"Vauxhall"," Corsa",2016,6960,"Manual","Petrol",1.4,19.5242290748899,71245
"21244",80121,"Vauxhall"," Corsa",2019,12760,"Manual","Petrol",1.4,15.3303964757709,1814
"21245",80122,"Vauxhall"," Corsa",2018,11595.36,"Manual","Petrol",1.4,15.3303964757709,10653
"21246",80123,"Vauxhall"," Corsa",2015,6956.52,"Manual","Petrol",1.2,18.784140969163,63770
"21247",80124,"Vauxhall"," Corsa",2019,12349.36,"Manual","Petrol",1.4,15.3303964757709,6232
"21248",80125,"Vauxhall"," Corsa",2019,10438.84,"Manual","Petrol",1.4,15.3303964757709,15715
"21249",80126,"Vauxhall"," Corsa",2016,11014.2,"Manual","Petrol",1.6,13.2863436123348,63618
"21250",80127,"Vauxhall"," Corsa",2016,8114.2,"Manual","Petrol",1.2,18.784140969163,31782
"21251",80128,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,1630
"21252",80129,"Vauxhall"," Corsa",2019,11588.4,"Manual","Petrol",1.4,15.3303964757709,160
"21253",80130,"Vauxhall"," Corsa",2014,7302.2,"Manual","Petrol",1.4,18.1145374449339,25366
"21254",80131,"Vauxhall"," Corsa",2017,11252,"Manual","Petrol",1.4,17.4801762114537,27008
"21255",80132,"Vauxhall"," Corsa",2017,9158.2,"Manual","Petrol",1.4,19.136563876652,43040
"21256",80133,"Vauxhall"," Corsa",2019,12754.2,"Manual","Petrol",1.4,15.7885462555066,4480
"21257",80134,"Vauxhall"," Corsa",2016,10544.4,"Automatic","Petrol",1.4,16.8810572687225,47635
"21258",80135,"Vauxhall"," Corsa",2017,8787,"Manual","Petrol",1.4,19.5242290748899,9955
"21259",80136,"Vauxhall"," Corsa",2017,10434.2,"Manual","Petrol",1.4,19.136563876652,18400
"21260",80137,"Vauxhall"," Corsa",2019,11169.64,"Manual","Petrol",1.4,15.3303964757709,2262
"21261",80138,"Vauxhall"," Corsa",2016,8758,"Manual","Petrol",1.4,19.136563876652,25571
"21262",80139,"Vauxhall"," Corsa",2019,12362.12,"Manual","Petrol",1.4,15.3303964757709,3211
"21263",80140,"Vauxhall"," Corsa",2016,7969.2,"Manual","Petrol",1.4,19.5242290748899,31382
"21264",80141,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,309
"21265",80142,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,1438
"21266",80143,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,1739
"21267",80144,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,2202
"21268",80145,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,1960
"21269",80146,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,160
"21270",80147,"Vauxhall"," Corsa",2016,8769.6,"Manual","Petrol",1,20.2995594713656,59570
"21271",80148,"Vauxhall"," Corsa",2019,12168.4,"Manual","Petrol",1.4,15.3303964757709,1227
"21272",80149,"Vauxhall"," Corsa",2019,12168.4,"Manual","Petrol",1.4,15.3303964757709,1411
"21273",80150,"Vauxhall"," Corsa",2017,8444.8,"Manual","Petrol",1.4,19.5242290748899,32531
"21274",80151,"Vauxhall"," Corsa",2019,12748.4,"Manual","Petrol",1.4,15.3303964757709,413
